TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BRSR3;11,30;9,21;5,86;0,51;0,04;49,55;8,92;8,79;5,78;5,44;;;0,52;0,64;-0,05;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;85.507,46;21,97;1,93;1,11;4.354.278.414,89
BRSR5;16,30;6,49;8,46;0,74;0,06;49,55;8,92;8,79;8,33;5,44;;;0,74;0,92;-0,07;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;4.638,78;21,97;1,93;1,60;4.354.278.414,89
BRSR6;9,97;10,42;5,18;0,45;0,04;49,55;8,92;8,79;5,11;5,44;;;0,46;0,57;-0,04;5,13;8,77;0,75;;0,09;0,91;0,09;-5,99;1,60;23.555.199,04;21,97;1,93;0,98;4.354.278.414,89
BSEV3;9,00;;10,22;-10,84;0,78;26,77;17,92;5,55;3,17;5,46;2,30;;0,57;-1,59;-1,13;0,39;-106,05;7,59;30,90;-0,07;1,07;1,37;10,88;;;-0,83;0,88;-0,06;9.183.864.834,00
BSLI3;22,75;5,48;14,72;3,44;0,22;37,49;15,31;15,82;15,21;14,29;;;2,33;-0,86;-0,25;0,30;23,35;1,50;;0,06;0,94;0,09;5,49;22,85;6.621,45;6,62;1,55;0,66;7.759.420.875,00
BSLI4;16,72;8,21;10,82;2,53;0,16;37,49;15,31;15,82;11,18;14,29;;;1,71;-0,63;-0,18;0,30;23,35;1,50;;0,06;0,94;0,09;5,49;22,85;8.876,90;6,62;1,55;0,49;7.759.420.875,00
BTTL4;11.091,73;;2.327,18;1.659,96;630,59;17,82;7,75;7,57;2.272,44;3,09;0,19;0,14;176,16;2.017,99;-2.006,74;1,84;71,33;27,10;43,35;0,38;0,62;3,58;44,52;100,22;;6,68;4,77;15,29;210.277.037,20
CALI3;98,18;4,40;6,37;4,74;0,17;35,68;17,92;7,49;2,66;9,38;7,59;13,51;0,48;0,52;-0,50;1,97;74,38;2,65;10,99;0,04;0,96;0,35;21,88;6,41;;20,73;15,42;0,01;24.582.197,20
CALI4;50,00;8,64;3,24;2,41;0,09;35,68;17,92;7,49;1,35;9,38;7,59;13,51;0,24;0,26;-0,25;1,97;74,38;2,65;10,99;0,04;0,96;0,35;21,88;6,41;;20,73;15,42;0,01;24.582.197,20
CAMB3;5,26;0,70;6,54;1,72;0,66;46,13;17,40;12,21;4,59;6,45;1,90;0,71;0,80;5,13;-1,16;1,42;26,29;10,05;17,89;0,38;0,62;0,82;-2,78;;156.581,83;3,05;0,80;0,05;219.830.416,00
CAMB4;6,25;0,59;7,79;2,05;0,78;46,13;17,40;12,21;5,46;6,45;1,90;0,71;0,95;6,11;-1,38;1,42;26,29;10,05;17,89;0,38;0,62;0,82;-2,78;;;3,05;0,80;0,06;219.830.416,00
CAML3;9,69;3,00;28,95;1,21;0,43;20,22;6,77;1,34;5,71;8,74;3,03;0,64;0,39;1,18;-1,17;2,35;4,20;1,48;8,40;0,35;0,65;1,11;12,75;-9,77;12.263.693,25;7,98;0,33;-0,39;3.492.000.000,00
CARD3;13,68;5,59;9,04;1,61;0,98;33,25;18,08;12,10;6,05;6,31;0,25;0,07;1,09;19,57;-1,39;1,21;17,83;10,86;14,81;0,61;0,39;0,90;1,99;12,59;2.259.795,88;8,47;1,51;0,35;571.406.000,00
CASH3;1,94;;-32,10;2,33;1,81;-30,21;-30,21;-16,10;-17,11;-11,59;5,51;-0,75;5,17;2,82;-6,58;8,57;-7,25;-5,63;-16,41;0,78;0,21;0,35;;;54.845.845,79;0,83;-0,06;0,09;1.559.119.800,00
CASN3;15,01;0,23;86,08;7,58;3,37;47,66;21,04;12,21;49,93;43,69;4,82;0,73;10,51;448,71;-3,83;1,07;8,80;3,91;5,99;0,44;0,56;0,32;5,83;39,99;;1,98;0,17;3,05;10.224.353.499,27
CASN4;8,37;0,46;48,00;4,23;1,88;47,66;21,04;12,21;27,85;43,69;4,82;0,73;5,86;250,21;-2,13;1,07;8,80;3,91;5,99;0,44;0,56;0,32;5,83;39,99;;1,98;0,17;1,70;10.224.353.499,27
CATA3;103,61;15,54;0,81;0,10;0,05;24,87;8,66;7,98;0,74;3,24;2,50;0,33;0,06;0,19;-0,11;2,16;12,26;6,48;9,07;0,53;0,47;0,81;1,83;59,07;;1.048,02;128,53;0,00;14.940.354,78
CATA4;0,00;;0,00;0,00;0,00;24,87;8,66;7,98;0,00;3,24;2,50;0,33;0,00;0,00;0,00;2,16;12,26;6,48;9,07;0,53;0,47;0,81;1,83;59,07;;1.048,02;128,53;0,00;14.940.354,78
CBAV3;16,35;1,77;8,73;2,06;0,81;20,36;31,55;38,17;10,56;12,04;1,48;0,29;3,33;4,23;-1,29;2,06;23,60;9,30;11,33;0,39;0,61;0,24;;;64.739.339,67;7,91;1,87;-0,04;9.712.083.327,90
CBEE3;19,21;1,86;59,88;0,95;0,28;17,26;7,90;0,88;6,63;13,19;6,56;0,93;0,52;-5,88;-0,36;0,84;1,58;0,46;7,01;0,29;0,71;0,52;13,66;;3.842,00;20,32;0,32;9,66;4.614.432.582,41
CCRO3;13,49;1,21;7,88;2,37;0,58;55,61;49,39;20,59;3,28;5,80;2,52;1,82;1,62;5,97;-0,72;1,97;30,14;7,33;14,53;0,24;0,75;0,36;4,14;15,08;121.447.484,63;5,68;1,71;0,02;27.249.800.000,00
CCXC3;1,16;;-0,19;-0,03;0,39;;;;-11,09;-10,90;0,19;;;-0,03;;0,06;-13,51;-208,66;0,23;-15,45;16,45;0,00;;;;-45,41;-6,13;0,00;1.973.425,64
CEAB3;3,09;;3,03;0,34;0,12;46,89;1,63;5,65;10,47;21,97;11,50;0,37;0,17;0,77;-0,21;1,52;11,14;3,81;-5,62;0,34;0,66;0,68;1,51;;18.675.633,17;9,17;1,02;-0,01;952.477.260,12
CEBR3;15,00;100,83;7,34;1,25;0,73;48,86;52,14;41,67;5,87;1,61;-3,97;-0,84;3,06;1,92;-1,91;2,61;16,97;9,98;11,60;0,59;0,25;0,24;-30,49;5,55;35.829,75;12,04;2,04;-0,08;1.027.348.797,75
CEBR5;13,49;112,12;6,60;1,12;0,66;48,86;52,14;41,67;5,28;1,61;-3,97;-0,84;2,75;1,73;-1,72;2,61;16,97;9,98;11,60;0,59;0,25;0,24;-30,49;5,55;143.386,42;12,04;2,04;-0,07;1.027.348.797,75
CEBR6;13,51;123,15;6,61;1,12;0,66;48,86;52,14;41,67;5,28;1,61;-3,97;-0,84;2,76;1,73;-1,72;2,61;16,97;9,98;11,60;0,59;0,25;0,24;-30,49;5,55;272.587,79;12,04;2,04;-0,07;1.027.348.797,75
CEDO3;6,97;;-5,63;0,57;0,08;14,56;3,84;-1,20;1,77;6,97;5,46;1,78;0,07;-0,80;-0,17;0,84;-10,20;-1,44;10,92;0,14;0,85;1,20;13,54;;4.640,50;12,13;-1,24;0,10;59.482.907,52
CEDO4;4,59;;-3,71;0,38;0,05;14,56;3,84;-1,20;1,16;6,97;5,46;1,78;0,04;-0,53;-0,11;0,84;-10,20;-1,44;10,92;0,14;0,85;1,20;13,54;;7.425,44;12,13;-1,24;0,07;59.482.907,52
CEEB3;36,00;23,85;5,10;1,44;0,38;26,91;21,63;12,49;2,95;7,14;3,35;1,63;0,64;6,95;-0,50;1,29;28,22;7,38;15,44;0,26;0,74;0,59;15,08;48,10;25.097,28;25,01;7,06;0,12;12.152.689.569,04
CEEB5;34,49;24,89;4,89;1,38;0,36;26,91;21,63;12,49;2,82;7,14;3,35;1,63;0,61;6,66;-0,48;1,29;28,22;7,38;15,44;0,26;0,74;0,59;15,08;48,10;3.449,00;25,01;7,06;0,11;12.152.689.569,04
CEEB6;60,68;15,56;8,60;2,43;0,63;26,91;21,63;12,49;4,97;7,14;3,35;1,63;1,07;11,71;-0,84;1,29;28,22;7,38;15,44;0,26;0,74;0,59;15,08;48,10;;25,01;7,06;0,19;12.152.689.569,04
CEED3;42,00;;-13,95;-1,08;0,46;12,53;1,81;-4,22;32,60;56,12;23,48;;0,59;2,97;-0,80;1,58;-7,76;-3,31;32,94;-0,43;1,43;0,78;12,08;;11.500,75;-38,81;-3,01;0,17;2.870.561.389,00
CEED4;65,50;;-21,76;-1,69;0,72;12,53;1,81;-4,22;50,84;56,12;23,48;;0,92;4,63;-1,25;1,58;-7,76;-3,31;32,94;-0,43;1,43;0,78;12,08;;11.799,00;-38,81;-3,01;0,26;2.870.561.389,00
CEGR3;89,00;1,82;49,78;21,31;6,18;24,78;16,18;9,57;29,45;30,76;1,31;0,95;4,76;-42,87;-8,08;0,62;42,81;12,42;24,58;0,29;0,71;1,30;7,18;9,81;8.900,00;4,18;1,79;1,32;23.107.758.148,00
CEPE3;125,26;3,80;26,03;4,94;0,72;18,30;11,77;4,15;9,19;14,30;5,80;3,12;1,08;10,68;-1,04;1,29;18,98;2,78;10,58;0,15;0,85;0,67;12,45;;;25,34;4,81;0,90;8.638.792.676,38
CEPE5;40,00;11,90;8,31;1,58;0,23;18,30;11,77;4,15;2,93;14,30;5,80;3,12;0,35;3,41;-0,33;1,29;18,98;2,78;10,58;0,15;0,85;0,67;12,45;;49.471,56;25,34;4,81;0,29;8.638.792.676,38
CEPE6;40,16;13,04;8,35;1,58;0,23;18,30;11,77;4,15;2,95;14,30;5,80;3,12;0,35;3,42;-0,33;1,29;18,98;2,78;10,58;0,15;0,85;0,67;12,45;;183.964,33;25,34;4,81;0,29;8.638.792.676,38
CESP3;25,55;;25,75;1,10;0,58;56,74;48,48;14,02;7,45;8,66;1,27;0,19;3,61;61,50;-0,63;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;140.577,00;23,16;0,99;-0,31;8.302.192.833,55
CESP5;25,00;;25,20;1,08;0,57;56,74;48,48;14,02;7,29;8,66;1,27;0,19;3,53;60,18;-0,62;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;8.894,80;23,16;0,99;-0,31;8.302.192.833,55
CESP6;25,25;;25,45;1,09;0,57;56,74;48,48;14,02;7,36;8,66;1,27;0,19;3,57;60,78;-0,62;1,13;4,28;2,26;9,55;0,53;0,47;0,16;6,56;-1,53;75.751.511,28;23,16;0,99;-0,31;8.302.192.833,55
CGAS3;122,00;13,32;7,74;18,48;1,25;27,44;20,67;16,08;6,02;8,23;2,21;6,77;1,24;9,62;-2,24;1,42;238,81;16,19;30,00;0,07;0,93;1,01;15,66;18,31;16.901,88;6,60;15,76;0,12;16.167.511.614,00
CGAS5;125,00;14,30;7,93;18,94;1,28;27,44;20,67;16,08;6,17;8,23;2,21;6,77;1,28;9,86;-2,30;1,42;238,81;16,19;30,00;0,07;0,93;1,01;15,66;18,31;192.020,88;6,60;15,76;0,12;16.167.511.614,00
CGRA3;30,01;7,81;3,14;0,75;0,52;53,98;28,94;27,98;3,04;2,92;-0,19;-0,05;0,88;1,96;-0,99;2,33;23,93;16,66;18,15;0,70;0,30;0,60;9,46;23,58;399.980,13;39,92;9,55;0,02;593.480.317,24
CGRA4;30,00;7,81;3,14;0,75;0,52;53,98;28,94;27,98;3,04;2,92;-0,19;-0,05;0,88;1,96;-0,99;2,33;23,93;16,66;18,15;0,70;0,30;0,60;9,46;23,58;397.047,75;39,92;9,55;0,02;593.480.317,24
CIEL3;3,97;4,09;11,83;1,04;0,11;30,87;14,47;7,79;6,37;7,89;1,53;0,25;0,92;0,87;-0,77;1,17;8,83;0,92;6,91;0,10;0,86;0,12;-1,02;-25,59;99.337.498,50;3,81;0,34;0,19;10.785.755.792,17
CLSA3;5,03;;-7,53;1,30;0,99;31,20;-34,55;-27,43;-5,98;-2,58;3,41;-0,74;2,07;1,58;-4,83;4,82;-17,25;-13,19;-20,22;0,76;0,24;0,48;;;7.526.265,29;3,93;-0,68;0,02;962.181.427,20
CLSC3;58,00;7,53;5,27;0,79;0,17;12,35;6,99;4,73;3,57;5,04;1,40;0,31;0,25;1,71;-0,28;1,38;14,92;3,29;8,65;0,22;0,78;0,69;13,22;;40.732,13;73,80;11,01;-0,20;2.278.401.850,66
CLSC4;59,73;8,03;5,43;0,81;0,18;12,35;6,99;4,73;3,68;5,04;1,40;0,31;0,26;1,76;-0,28;1,38;14,92;3,29;8,65;0,22;0,78;0,69;13,22;;358.840,83;73,80;11,01;-0,21;2.278.401.850,66
CMIG3;15,27;8,56;7,02;1,63;0,66;20,09;20,29;13,92;4,81;5,11;1,07;0,36;0,98;11,66;-0,87;1,30;23,15;9,37;17,89;0,40;0,60;0,67;12,38;70,27;9.457.571,29;9,39;2,17;0,16;28.192.371.625,28
CMIG4;11,60;11,26;5,34;1,24;0,50;20,09;20,29;13,92;3,66;5,11;1,07;0,36;0,74;8,86;-0,66;1,30;23,15;9,37;17,89;0,40;0,60;0,67;12,38;70,27;123.169.882,46;9,39;2,17;0,12;28.192.371.625,28
CMIN3;5,31;16,50;6,14;1,98;1,21;55,44;47,02;27,45;3,58;3,30;-0,28;-0,15;1,68;4,72;-2,04;2,73;32,21;19,74;31,76;0,61;0,39;0,72;;;37.167.048,71;2,69;0,87;-0,30;29.072.295.841,40
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,66;0,66;-0,97;;0,00;0,00;350,84;-142,80;-142,40;-145,83;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,66;0,66;-0,97;;0,00;0,00;350,84;-142,80;-142,40;-145,83;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-77,58;-33,28;5,21;-11,73;-5,36;-15,15;-219,07;-252,93;-33,86;;11,75;-21,86;-5,84;0,31;-42,89;-6,72;-9,83;-0,16;1,16;0,44;-8,64;;;-0,91;-0,39;0,99;935.885.083,86
COCE3;58,73;2,87;8,92;1,28;0,39;17,40;12,51;5,96;4,25;6,71;3,56;1,07;0,53;-7,91;-0,56;0,86;14,31;4,37;11,89;0,31;0,69;0,73;14,63;5,46;11.395,50;46,03;6,59;0,10;3.394.053.669,55
COCE5;50,25;3,36;7,63;1,09;0,33;17,40;12,51;5,96;3,63;6,71;3,56;1,07;0,45;-6,76;-0,48;0,86;14,31;4,37;11,89;0,31;0,69;0,73;14,63;5,46;779.384,67;46,03;6,59;0,08;3.394.053.669,55
COCE6;19,17;8,80;2,91;0,42;0,13;17,40;12,51;5,96;1,39;6,71;3,56;1,07;0,17;-2,58;-0,18;0,86;14,31;4,37;11,89;0,31;0,69;0,73;14,63;5,46;;46,03;6,59;0,03;3.394.053.669,55
COGN3;2,71;;-12,37;0,40;0,18;60,12;3,92;-8,48;26,78;58,32;31,64;0,47;1,05;1,79;-0,24;1,69;-3,23;-1,45;0,53;0,45;0,52;0,17;-1,85;;85.352.443,67;6,78;-0,22;0,13;5.066.836.767,00
CORR3;2,71;;-0,07;-0,31;0,00;96,32;-60,77;-32,94;-0,04;7,97;8,77;;0,02;0,00;-0,02;31,90;-425,98;-4,19;981,86;-0,01;1,01;0,13;-18,56;;;-8,81;-37,53;0,00;1.278.894,65
CORR4;82,00;;-2,18;-9,31;0,09;96,32;-60,77;-32,94;-1,18;7,97;8,77;;0,72;0,12;-0,46;31,90;-425,98;-4,19;981,86;-0,01;1,01;0,13;-18,56;;;-8,81;-37,53;0,02;1.278.894,65
CPFE3;36,11;15,05;8,50;2,56;0,62;24,70;19,99;12,20;5,18;7,43;2,29;1,13;1,04;12,00;-0,83;1,27;30,19;7,34;15,23;0,24;0,73;0,60;15,46;40,34;169.436.320,88;14,10;4,26;0,26;41.296.799.129,60
CPLE11;36,68;15,67;4,15;0,90;0,40;20,38;22,66;19,65;3,60;5,10;1,50;0,38;0,82;6,25;-0,52;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;14.330.722,33;40,52;8,83;0,27;20.097.250.740,00
CPLE3;6,75;15,73;3,83;0,83;0,37;20,38;22,66;19,65;3,32;5,10;1,50;0,38;0,75;5,76;-0,48;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;7.802.037,33;8,10;1,77;0,24;20.097.250.740,00
CPLE5;21,01;5,57;11,90;2,59;1,16;20,38;22,66;19,65;10,32;5,10;1,50;0,38;2,34;17,91;-1,50;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;7.774,25;8,10;1,77;0,76;20.097.250.740,00
CPLE6;7,45;15,74;4,21;0,92;0,41;20,38;22,66;19,65;3,65;5,10;1,50;0,38;0,83;6,33;-0,53;1,40;21,79;9,75;12,62;0,45;0,55;0,50;12,85;40,08;75.701.374,67;8,10;1,77;0,27;20.097.250.740,00
CPRE3;18,23;;7,68;1,84;0,88;62,97;50,63;40,52;6,15;6,78;0,64;0,19;3,11;-69,29;-1,03;0,92;23,95;11,43;20,95;0,48;0,51;0,28;15,78;;;9,91;2,37;0,21;10.824.655.047,92
CRDE3;21,79;;-7,02;0,54;0,46;11,46;-177,49;-162,93;-6,44;-4,98;1,47;-0,12;11,44;5,79;-0,55;1,87;-7,68;-6,55;-8,49;0,85;0,14;0,04;-22,10;;16.329,50;40,41;-3,10;0,13;52.778.713,87
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;18,91;2,87;14,50;2,15;0,64;19,08;5,79;3,22;8,06;9,77;1,72;0,46;0,47;6,34;-1,35;1,24;14,86;4,43;12,42;0,30;0,68;1,37;10,34;17,15;68.293.426,29;8,78;1,30;-0,73;37.539.643.995,00
CRIV3;4,82;0,52;152,30;0,47;0,06;49,50;13,45;0,34;3,83;3,91;;;0,51;0,30;-0,08;9,32;0,31;0,04;;0,13;0,87;0,12;-1,83;-39,46;6.953,33;10,21;0,03;-1,63;506.792.628,80
CRIV4;5,06;8,87;159,88;0,50;0,06;49,50;13,45;0,34;4,02;3,91;;;0,54;0,31;-0,08;9,32;0,31;0,04;;0,13;0,87;0,12;-1,83;-39,46;2.570,82;10,21;0,03;-1,71;506.792.628,80
CRPG3;41,30;12,18;5,72;1,37;1,06;24,87;21,63;22,34;5,91;5,04;-0,66;-0,15;1,28;2,27;-2,61;4,62;23,88;18,50;22,95;0,77;0,23;0,83;17,77;20,04;8.301,20;30,22;7,22;-0,49;1.156.981.483,30
CRPG5;39,10;12,86;5,42;1,29;1,00;24,87;21,63;22,34;5,60;5,04;-0,66;-0,15;1,21;2,15;-2,47;4,62;23,88;18,50;22,95;0,77;0,23;0,83;17,77;20,04;424.822,46;30,22;7,22;-0,46;1.156.981.483,30
CRPG6;38,99;12,90;5,40;1,29;1,00;24,87;21,63;22,34;5,58;5,04;-0,66;-0,15;1,21;2,15;-2,47;4,62;23,88;18,50;22,95;0,77;0,23;0,83;17,77;20,04;24.274,27;30,22;7,22;-0,46;1.156.981.483,30
CSAB3;63,98;1,59;39,96;2,72;1,27;59,88;126,70;198,11;62,49;55,12;;;79,18;7,72;-1,69;2,97;6,81;3,18;;0,47;0,53;0,02;-42,66;-26,15;;23,49;1,60;-0,53;433.382.400,00
CSAB4;48,88;2,29;30,53;2,08;0,97;59,88;126,70;198,11;47,74;55,12;;;60,49;5,90;-1,29;2,97;6,81;3,18;;0,47;0,53;0,02;-42,66;-26,15;5.000,00;23,49;1,60;-0,40;433.382.400,00
CSAN3;22,31;3,63;6,92;2,65;0,43;23,88;31,23;21,34;4,73;8,29;3,56;2,00;1,48;3,65;-0,58;1,89;38,31;6,24;11,39;0,16;0,68;0,29;26,99;42,06;217.248.447,63;8,35;3,20;0,02;41.473.189.725,16
CSED3;3,76;3,48;20,47;0,99;0,29;47,86;17,09;3,74;4,49;4,69;0,18;0,04;0,77;2,15;-0,40;2,05;4,81;1,43;12,25;0,30;0,70;0,38;;;1.441.781,50;3,82;0,18;0,00;1.443.288.067,20
CSMG3;13,30;5,00;10,41;0,73;0,41;34,62;12,70;8,16;6,68;10,55;3,87;0,42;0,85;9,71;-0,50;1,32;7,04;3,94;6,13;0,56;0,44;0,48;7,89;2,25;19.963.700,54;18,13;1,28;-0,23;5.053.563.287,01
CSNA3;23,04;9,30;3,71;1,40;0,41;43,59;35,42;17,22;1,81;2,70;0,90;0,69;0,64;2,43;-0,71;1,65;37,59;10,95;21,67;0,29;0,67;0,64;22,81;;242.936.241,50;16,50;6,20;-0,18;30.606.248.296,76
CSRN3;22,00;12,72;6,57;2,27;0,69;25,59;20,96;15,07;4,72;7,04;2,34;1,12;0,99;63,75;-0,97;1,04;34,56;10,49;17,74;0,30;0,70;0,70;15,05;26,87;12.379,22;9,69;3,35;0,13;3.678.464.711,50
CSRN5;21,50;14,32;6,42;2,22;0,67;25,59;20,96;15,07;4,62;7,04;2,34;1,12;0,97;62,30;-0,95;1,04;34,56;10,49;17,74;0,30;0,70;0,70;15,05;26,87;21.579,67;9,69;3,35;0,13;3.678.464.711,50
CSRN6;19,07;16,14;5,69;1,97;0,60;25,59;20,96;15,07;4,09;7,04;2,34;1,12;0,86;55,26;-0,84;1,04;34,56;10,49;17,74;0,30;0,70;0,70;15,05;26,87;1.924,80;9,69;3,35;0,11;3.678.464.711,50
CTCA3;0,00;;0,00;0,00;0,00;67,41;43,96;31,80;0,00;-1,64;-1,64;-0,38;0,00;0,00;0,00;3,65;16,94;14,42;14,11;0,85;0,15;0,45;25,98;60,63;;2,47;0,42;0,00;0,00
CTKA3;27,50;;5,49;-1,13;0,27;39,80;8,98;5,31;3,25;13,03;10,72;;0,29;0,93;-0,91;1,71;-20,53;4,92;11,87;-0,24;1,24;0,93;12,05;;8.730,00;-24,39;5,01;-0,09;121.375.371,99
CTKA4;12,69;;2,53;-0,52;0,12;39,80;8,98;5,31;1,50;13,03;10,72;;0,13;0,43;-0,42;1,71;-20,53;4,92;11,87;-0,24;1,24;0,93;12,05;;14.003,69;-24,39;5,01;-0,04;121.375.371,99
CTNM3;8,99;;-3,36;0,20;0,07;31,90;7,34;-3,70;1,70;8,55;7,48;0,88;0,12;-2,48;-0,12;0,94;-5,93;-1,94;5,34;0,33;0,67;0,52;-3,61;;3.887,00;45,08;-2,67;0,06;172.738.494,45
CTNM4;2,84;;-1,06;0,06;0,02;31,90;7,34;-3,70;0,54;8,55;7,48;0,88;0,04;-0,78;-0,04;0,94;-5,93;-1,94;5,34;0,33;0,67;0,52;-3,61;;37.460,38;45,08;-2,67;0,02;172.738.494,45
CTSA3;1,70;;9,05;0,63;0,29;14,80;6,65;3,47;4,73;8,93;4,23;0,56;0,31;11,90;-0,47;1,07;6,93;3,23;6,42;0,47;0,53;0,93;9,79;;37.711,71;2,71;0,19;-0,01;188.095.529,70
CTSA4;0,87;;4,63;0,32;0,15;14,80;6,65;3,47;2,42;8,93;4,23;0,56;0,16;6,09;-0,24;1,07;6,93;3,23;6,42;0,47;0,53;0,93;9,79;;70.156,71;2,71;0,19;-0,01;188.095.529,70
CTSA8;0,00;;0,00;0,00;0,00;14,80;6,65;3,47;0,00;8,93;4,23;0,56;0,00;0,00;0,00;1,07;6,93;3,23;6,42;0,47;0,53;0,93;9,79;;;2,71;0,19;0,00;188.095.529,70
CURY3;6,57;10,45;6,15;2,96;0,65;37,38;21,20;16,88;4,90;4,35;-0,54;-0,33;1,04;2,78;-2,27;1,49;48,09;10,62;29,62;0,22;0,73;0,63;;;6.636.934,92;2,22;1,07;0,01;1.914.700.577,28
CVCB3;10,81;;-4,31;6,50;0,49;100,00;-36,99;-59,42;-6,92;-6,93;-0,01;0,01;2,56;-6,48;-1,24;0,89;-150,85;-11,42;-28,71;0,08;0,92;0,19;-4,94;;121.236.281,42;1,67;-2,52;-0,01;2.440.542.677,65
CXSE3;7,74;6,97;11,50;2,09;2,07;;;;9,98;9,59;-0,42;-0,09;;16,76;-2,39;13,42;18,18;18,00;17,96;0,99;0,01;0,00;;13,16;18.258.151,79;3,71;0,67;0,88;23.310.000.000,00
CYRE3;13,79;4,10;6,24;0,87;0,39;33,93;20,63;17,61;5,32;6,78;1,46;0,24;1,10;1,01;-0,88;3,13;13,90;6,22;8,81;0,45;0,51;0,35;8,44;42,32;84.353.438,71;15,90;2,21;-0,12;5.508.455.770,22
