TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
INEP3;0,62;;0,09;-0,08;0,07;33,66;5.523,07;4.913,34;0,08;0,70;0,62;;4,33;-0,11;-0,08;0,10;-94,97;83,37;-313,35;-0,88;1,88;0,02;-18,75;;1.327.503,79;-7,40;7,03;0,00;111.984.893,20
INEP4;0,65;;0,09;-0,09;0,08;33,66;5.523,07;4.913,34;0,08;0,70;0,62;;4,54;-0,12;-0,08;0,10;-94,97;83,37;-313,35;-0,88;1,88;0,02;-18,75;;404.596,67;-7,40;7,03;0,00;111.984.893,20
INNT3;0,00;;0,00;0,00;0,00;24,09;15,52;11,79;0,00;2,63;2,63;1,77;0,00;0,00;0,00;1,49;51,18;6,20;18,22;0,12;0,88;0,53;38,73;34,45;;1,24;0,64;0,00;0,00
INTB3;25,67;1,33;22,49;4,26;2,51;29,30;10,96;11,48;23,56;22,87;-0,69;-0,13;2,58;4,98;-12,94;2,66;18,93;11,16;14,21;0,59;0,41;0,97;;;41.816.496,73;6,03;1,14;-1,46;8.409.777.193,70
IRBR3;2,74;;-5,32;0,94;0,17;-22,15;-27,94;-8,32;-1,58;-1,58;;;0,44;-1,28;-0,43;0,83;-17,68;-3,12;;0,18;0,82;0,38;13,98;;40.427.114,64;2,91;-0,52;0,09;3.474.019.509,68
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;9,15;5,79;5,89;1,23;0,94;35,29;172,39;160,69;5,49;5,68;0,33;0,07;9,47;23,00;-1,06;1,60;20,92;15,96;18,51;0,76;0,20;0,10;11,75;10,80;903.596,88;7,42;1,55;0,09;78.719.975.078,07
ITSA4;8,79;6,02;5,66;1,18;0,90;35,29;172,39;160,69;5,28;5,68;0,33;0,07;9,10;22,10;-1,01;1,60;20,92;15,96;18,51;0,76;0,20;0,10;11,75;10,80;229.828.503,48;7,42;1,55;0,09;78.719.975.078,07
ITUB3;20,23;2,88;7,15;1,30;0,10;61,20;19,70;12,75;4,63;5,03;;;0,91;;-0,10;;18,14;1,34;;0,07;0,92;0,11;2,26;5,09;12.024.883,27;15,59;2,83;0,23;215.395.032.451,32
ITUB4;23,75;2,46;8,40;1,52;0,11;61,20;19,70;12,75;5,44;5,03;;;1,07;;-0,11;;18,14;1,34;;0,07;0,92;0,11;2,26;5,09;856.003.818,00;15,59;2,83;0,27;215.395.032.451,32
JALL3;8,36;3,51;;1,85;0,65;0,00;0,00;0,00;;;;0,67;1,70;2,24;-1,25;2,58;0,00;0,00;;0,35;0,65;0,38;;;8.332.545,33;4,51;0,00;;2.463.667.680,76
JBSS3;33,22;9,03;3,12;1,71;0,39;19,50;9,57;6,44;2,10;3,97;1,86;1,51;0,20;3,37;-0,65;1,41;54,61;12,46;21,44;0,23;0,75;1,94;15,53;151,68;283.801.330,82;19,47;10,63;0,04;73.685.825.811,40
JFEN3;0,72;;-0,35;-0,13;0,06;-639,33;-2.374,82;-2.411,80;-0,36;-3,09;-2,73;;8,52;-0,47;-0,40;0,86;-35,90;-18,20;226,15;-0,51;1,59;0,01;-55,23;;111.738,06;-5,68;-2,04;-0,01;75.746.746,80
JHSF3;6,39;5,39;4,44;0,94;0,51;67,38;53,79;46,94;3,87;5,11;1,24;0,30;2,08;3,62;-0,66;2,57;21,27;11,41;16,42;0,54;0,45;0,24;39,13;;21.915.081,33;6,77;1,44;0,23;4.340.909.376,99
JOPA3;21,60;3,83;7,51;0,42;0,10;20,75;4,81;1,47;2,30;7,29;4,98;0,90;0,11;0,27;-0,36;2,11;5,54;1,37;4,19;0,25;0,67;0,93;11,31;-0,18;13.814,82;51,87;2,87;-1,06;230.470.696,80
JOPA4;36,00;2,53;12,52;0,69;0,17;20,75;4,81;1,47;3,83;7,29;4,98;0,90;0,18;0,46;-0,60;2,11;5,54;1,37;4,19;0,25;0,67;0,93;11,31;-0,18;3.600,00;51,87;2,87;-1,77;230.470.696,80
JSLG3;5,58;6,72;6,07;1,18;0,23;15,48;12,61;5,58;2,68;8,24;5,56;2,44;0,34;1,20;-0,35;2,19;19,45;3,72;10,18;0,19;0,81;0,67;-8,01;;3.016.699,27;4,73;0,92;2,02;1.598.285.415,24
KEPL3;17,38;6,20;6,76;3,17;1,50;31,53;22,30;16,19;4,91;4,59;-0,31;-0,20;1,09;8,55;-4,16;1,38;46,84;22,20;42,27;0,47;0,53;1,37;20,87;;13.538.332,48;5,49;2,57;0,03;1.561.767.929,70
KLBN11;20,65;4,96;6,39;2,69;0,58;48,75;36,29;20,83;3,67;6,49;2,83;2,08;1,33;3,36;-0,81;2,53;42,17;9,04;14,21;0,21;0,75;0,43;18,37;7,92;128.258.068,61;7,67;3,23;0,03;23.201.897.082,28
KLBN3;4,52;4,53;6,99;2,95;0,63;48,75;36,29;20,83;4,01;6,49;2,83;2,08;1,46;3,68;-0,88;2,53;42,17;9,04;14,21;0,21;0,75;0,43;18,37;7,92;509.276,76;1,53;0,65;0,03;23.201.897.082,28
KLBN4;4,03;5,08;6,23;2,63;0,56;48,75;36,29;20,83;3,58;6,49;2,83;2,08;1,30;3,28;-0,79;2,53;42,17;9,04;14,21;0,21;0,75;0,43;18,37;7,92;2.103.395,09;1,53;0,65;0,03;23.201.897.082,28
KRSA3;2,84;;-35,22;1,75;0,51;25,41;10,85;-4,08;13,25;23,86;10,61;1,40;1,44;-124,10;-0,66;0,98;-4,96;-1,43;3,59;0,29;0,69;0,35;;;996.225,45;1,62;-0,08;0,11;2.190.761.061,60
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;19.173.026,13;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;120.311.988,67;3,46;0,31;-46,75;12.391.135.396,59
LAND3;28,41;0,72;182,99;3,93;2,71;90,48;50,80;16,64;59,93;61,01;1,08;0,07;30,45;296,28;-2,99;1,11;2,15;1,48;4,44;0,69;0,31;0,09;;;1.088.488,58;7,23;0,16;-4,11;2.733.807.990,42
LAVV3;4,80;16,35;5,27;0,81;0,54;40,62;27,45;29,39;5,64;2,61;-3,03;-0,43;1,55;0,96;-2,35;3,67;15,32;10,22;11,86;0,67;0,29;0,35;;;5.571.445,12;5,95;0,91;0,07;957.764.889,60
LCAM3;23,06;2,44;9,66;2,31;0,62;41,43;29,33;14,60;4,81;8,20;3,40;1,63;1,41;19,54;-0,79;1,18;23,92;6,45;12,51;0,27;0,73;0,44;53,89;111,18;50.747.555,67;9,98;2,39;0,03;11.731.300.217,66
LEVE3;23,66;17,76;5,39;1,71;1,00;26,54;19,21;15,36;4,31;4,13;-0,17;-0,07;0,83;3,76;-2,27;1,91;31,78;18,61;28,36;0,59;0,42;1,21;11,02;86,99;8.081.772,45;13,82;4,39;0,04;3.035.779.110,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;7,94;3,20;8,86;0,34;0,11;16,88;8,14;2,26;2,47;8,69;6,23;0,87;0,20;1,43;-0,15;1,33;3,87;1,20;2,98;0,31;0,69;0,53;9,08;;28.777.794,30;23,16;0,90;-0,29;2.958.089.272,56
LINX3;37,40;1,51;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;105.252.650,44;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;65,49;3,26;30,04;3,42;2,89;;;;31,97;28,73;-3,24;-0,35;;14,14;-4,21;2,88;11,40;9,63;10,30;0,84;0,16;0,00;;-6,30;44.269,00;19,13;2,18;3,27;770.482.580,61
LJQQ3;7,49;1,64;30,26;2,63;0,55;37,62;6,82;2,17;9,62;10,78;1,17;0,32;0,66;1,82;-1,58;1,85;8,68;1,81;14,31;0,21;0,79;0,83;;;19.129.894,21;2,85;0,25;-0,71;1.402.804.114,81
LLIS3;1,78;;-0,14;-0,21;0,08;54,02;-69,12;-91,77;-0,19;-2,88;-2,69;;0,13;-2,27;-0,12;0,90;-147,26;-56,31;-56,39;-0,38;1,38;0,61;-4,90;;815.853,61;-8,52;-12,54;0,00;122.554.475,62
LOGG3;19,05;4,55;4,98;0,57;0,38;98,45;258,96;254,72;4,90;8,00;3,11;0,36;12,69;172,61;-0,41;1,03;11,35;7,55;7,89;0,67;0,33;0,03;9,07;61,43;7.668.945,79;33,71;3,83;0,07;1.946.131.883,70
LOGN3;32,82;;19,52;6,43;1,23;23,11;21,17;12,03;11,09;13,88;2,79;1,62;2,35;7,31;-1,90;1,91;32,92;6,29;15,20;0,19;0,81;0,52;11,96;13,73;9.027.558,24;5,11;1,68;0,29;3.494.564.998,62
LPSB3;2,64;2,86;9,14;2,07;0,93;81,65;16,78;19,70;10,73;8,20;-2,53;-0,49;1,80;7,22;-1,40;1,63;22,67;10,19;15,24;0,45;0,56;0,52;8,40;;1.858.750,94;1,27;0,29;0,02;389.544.225,84
LREN3;23,90;2,09;24,31;2,46;1,12;58,98;9,75;8,38;20,90;19,16;-1,74;-0,20;2,04;3,95;-3,26;1,77;10,10;4,62;7,90;0,46;0,54;0,55;10,38;9,24;300.010.880,58;9,73;0,98;6,65;23.644.367.273,00
LTEL3B;86,61;5,68;9,66;6,34;6,34;;;;9,75;9,74;0,00;0,00;;1.728,63;-6,37;16,10;65,66;65,64;64,74;1,00;0,00;0,00;;-6,03;;13,65;8,96;0,07;18.664.056.853,83
LUPA3;3,82;;6,83;0,84;0,22;25,98;-28,74;15,62;-3,71;-7,74;-4,03;0,91;1,07;0,83;-0,41;2,38;12,31;3,26;-13,16;0,26;0,74;0,21;-7,55;-6,87;2.370.007,09;4,54;0,56;-0,11;111.586.631,20
LUXM3;0,00;;0,00;0,00;0,00;31,54;18,64;11,76;0,00;9,52;0,21;0,05;0,00;0,00;0,00;0,96;15,92;10,73;14,72;0,67;0,33;0,91;7,08;12,62;;19,69;3,13;0,00;240.476.040,00
LUXM4;82,98;0,84;26,47;4,21;2,84;31,54;18,64;11,76;16,70;9,52;0,21;0,05;3,11;-417,79;-3,36;0,96;15,92;10,73;14,72;0,67;0,33;0,91;7,08;12,62;93.070,79;19,69;3,13;0,36;240.476.040,00
LVTC3;7,13;2,44;7,57;0,73;0,35;26,73;12,40;5,63;3,44;3,31;-0,13;-0,03;0,43;1,86;-0,75;1,55;9,66;4,64;18,63;0,48;0,52;0,82;;;3.992.357,97;9,75;0,94;-0,47;461.047.639,19
LWSA3;5,81;;-1.206,66;1,17;0,74;45,51;0,75;-0,32;513,22;294,53;-218,69;-0,50;3,86;2,46;-1,41;2,75;-0,10;-0,06;-1,02;0,64;0,36;0,19;23,75;;124.886.353,36;4,98;0,00;9,99;3.429.337.208,08
MAPT3;37,00;;-197,67;-5,67;43,98;;;;-198,83;-136,36;0,00;;;-829,25;-43,98;0,00;-2,87;-22,25;2,85;-7,75;8,75;0,00;;;;-6,52;-0,19;-16,91;23.316.995,00
MAPT4;14,00;;-74,79;-2,15;16,64;;;;-75,23;-136,36;0,00;;;-313,77;-16,64;0,00;-2,87;-22,25;2,85;-7,75;8,75;0,00;;;6.584,00;-6,52;-0,19;-6,40;23.316.995,00
MATD3;8,26;1,09;21,49;1,91;0,70;38,20;22,27;12,89;12,44;13,74;1,30;0,20;2,77;3,24;-1,03;3,18;8,87;3,28;6,16;0,37;0,62;0,25;;;5.030.116,42;4,34;0,38;;3.158.044.321,46
MBLY3;2,60;;-3,25;0,45;0,30;39,19;-11,68;-12,08;-3,36;-3,02;0,34;-0,05;0,39;0,65;-0,80;3,74;-13,84;-9,16;-10,38;0,66;0,34;0,76;;;5.107.883,00;5,78;-0,80;-0,06;276.873.750,40
MDIA3;24,75;8,07;15,90;1,33;0,84;27,94;5,20;6,43;19,63;21,53;1,90;0,13;1,02;3,30;-1,40;2,77;8,36;5,29;3,35;0,63;0,37;0,82;7,96;-7,62;34.624.575,91;18,62;1,56;-0,89;8.390.250.000,00
MDNE3;5,60;;5,33;0,43;0,18;38,65;11,03;14,15;6,84;5,54;-1,30;-0,08;0,75;0,84;-0,30;2,19;8,12;3,41;4,47;0,42;0,58;0,24;0,55;;1.332.256,45;12,93;1,05;-0,02;475.492.500,00
MEAL3;1,70;;-7,41;0,48;0,18;31,85;1,33;-3,26;18,11;29,10;10,99;0,29;0,24;4,21;-0,23;1,24;-6,43;-2,39;1,19;0,37;0,63;0,73;3,75;;4.441.948,85;3,57;-0,23;0,09;486.828.201,00
MEGA3;9,95;;-59,09;1,35;0,43;19,80;14,46;-17,96;73,40;139,87;66,48;1,22;10,61;12,12;-0,52;1,26;-2,28;-0,73;0,62;0,32;0,68;0,04;;;19.086.699,85;7,39;-0,17;;5.667.503.761,60
MELK3;3,55;11,20;8,16;0,63;0,37;25,26;8,46;11,12;10,72;5,63;-5,09;-0,30;0,91;0,69;-2,70;2,67;7,69;4,54;4,31;0,59;0,38;0,41;;;669.142,82;5,66;0,44;0,12;738.291.160,55
MERC3;24,10;;38,27;1,69;1,30;76,40;10,78;23,42;83,18;59,32;;;8,96;9,61;-1,87;1,79;4,42;3,39;;0,77;0,23;0,14;-28,34;77,98;4.610,00;14,24;0,63;1,22;309.537.083,50
MERC4;8,20;5,84;13,02;0,58;0,44;76,40;10,78;23,42;28,30;59,32;;;3,05;3,27;-0,64;1,79;4,42;3,39;;0,77;0,23;0,14;-28,34;77,98;3.150,54;14,24;0,63;0,42;309.537.083,50
MGEL3;19,13;;0,45;-0,65;0,17;15,16;21,89;26,63;0,55;3,64;3,18;;0,12;0,52;-0,42;2,32;-142,94;38,35;29,41;-0,27;1,27;1,44;15,08;172,08;;-29,65;42,38;0,00;92.870.513,74
MGEL4;14,35;;0,34;-0,48;0,13;15,16;21,89;26,63;0,41;3,64;3,18;;0,09;0,39;-0,32;2,32;-142,94;38,35;29,41;-0,27;1,27;1,44;15,08;172,08;34.548,22;-29,65;42,38;0,00;92.870.513,74
MGLU3;2,55;0,61;100,81;1,55;0,51;24,72;0,08;0,48;619,35;796,40;177,06;0,44;0,48;1,98;-1,21;1,80;1,54;0,51;-5,86;0,33;0,67;1,06;29,98;14,55;533.697.057,15;1,65;0,03;-1,39;17.209.763.462,40
MILS3;6,42;4,77;11,62;1,40;0,89;58,38;23,53;16,60;8,20;7,97;-0,24;-0,04;1,93;2,45;-1,67;4,40;12,04;7,63;8,63;0,63;0,36;0,46;13,23;;7.386.977,82;4,59;0,55;0,00;1.580.500.355,52
MLAS3;4,71;2,61;5,14;0,92;0,61;26,24;15,05;17,02;5,81;5,82;0,01;0,00;0,87;1,04;-3,75;3,36;17,99;11,86;12,72;0,66;0,34;0,70;;;9.217.387,42;5,09;0,92;0,31;3.864.739.749,75
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;23,85;;-0,10;-0,08;0,05;36,42;13,74;-83,87;0,61;3,84;3,23;;0,08;-0,05;-0,07;0,25;-80,56;-47,52;-19,50;-0,59;1,59;0,57;10,41;;69.994,53;-298,68;-240,61;0,00;59.154.201,00
MNPR3;6,90;;2,48;-0,14;0,18;25,22;17,77;6,02;0,84;0,85;0,01;;0,15;-0,13;-0,35;0,25;-5,72;7,33;-14,63;-1,28;2,28;1,22;10,24;;37.354,97;-48,67;2,78;0,01;48.990.690,00
MOAR3;475,00;9,71;11,68;6,28;2,70;12,17;83.518,26;81.979,61;11,46;11,69;0,23;0,13;9.571,27;9,90;-4,43;3,34;53,79;23,17;26,16;0,43;0,57;0,00;-16,12;18,74;304.155,53;75,64;40,68;0,09;5.819.329.975,00
MODL11;7,61;4,93;13,86;1,38;0,24;69,68;18,43;10,80;8,13;8,13;;;1,50;;-0,33;;9,95;1,71;;0,17;0,83;0,16;;;5.200.355,85;5,52;0,55;0,10;1.786.320.666,67
MODL3;2,96;4,22;16,18;1,61;0,28;69,68;18,43;10,80;9,48;8,13;;;1,75;;-0,38;;9,95;1,71;;0,17;0,83;0,16;;;28.632,64;1,84;0,18;0,12;1.786.320.666,67
MODL4;2,57;4,86;14,05;1,40;0,24;69,68;18,43;10,80;8,23;8,13;;;1,52;;-0,33;;9,95;1,71;;0,17;0,83;0,16;;;75.009,85;1,84;0,18;0,10;1.786.320.666,67
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,40;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;6.097.270,00;5,27;0,26;;1.043.149.227,20
MOVI3;14,28;9,60;5,34;1,60;0,25;44,24;31,95;14,91;2,49;6,46;3,97;2,54;0,80;1,21;-0,39;2,25;29,87;4,62;9,72;0,15;0,85;0,31;23,01;89,42;50.955.888,12;8,95;2,67;0,03;5.173.673.788,08
MRFG3;13,68;23,62;2,27;2,82;0,19;20,37;15,12;4,61;0,69;2,28;1,59;6,46;0,10;1,97;-0,35;1,29;124,16;8,59;28,07;0,07;0,89;1,86;35,31;;133.802.154,45;4,86;6,03;0,19;9.457.940.409,84
MRSA3B;38,23;1,22;17,94;2,63;1,01;33,51;31,56;15,88;9,03;10,18;1,92;0,56;2,85;62,25;-1,20;1,11;14,64;5,62;12,06;0,38;0,62;0,35;6,19;11,65;3.823,00;14,55;2,13;0,84;11.897.095.307,62
MRSA5B;30,00;1,72;14,08;2,06;0,79;33,51;31,56;15,88;7,08;10,18;1,92;0,56;2,24;48,85;-0,94;1,11;14,64;5,62;12,06;0,38;0,62;0,35;6,19;11,65;3.000,00;14,55;2,13;0,66;11.897.095.307,62
MRSA6B;30,97;1,66;14,53;2,13;0,82;33,51;31,56;15,88;7,31;10,18;1,92;0,56;2,31;50,43;-0,98;1,11;14,64;5,62;12,06;0,38;0,62;0,35;6,19;11,65;3.825,50;14,55;2,13;0,68;11.897.095.307,62
MRVE3;8,26;1,97;5,40;0,66;0,19;24,01;15,46;10,28;3,59;7,88;4,29;0,79;0,55;0,63;-0,37;2,71;12,28;3,54;6,39;0,29;0,69;0,34;10,87;5,83;76.997.012,88;12,46;1,53;0,20;3.991.502.837,14
MSPA3;50,01;;-11,18;0,39;0,22;28,70;-14,52;-17,41;-13,41;-16,53;-3,23;0,09;1,95;6,03;-0,24;1,69;-3,48;-1,99;-2,60;0,57;0,43;0,11;-22,81;;12.300,50;128,31;-4,47;0,28;317.596.500,45
MSPA4;46,50;;-10,40;0,36;0,21;28,70;-14,52;-17,41;-12,47;-16,53;-3,23;0,09;1,81;5,61;-0,23;1,69;-3,48;-1,99;-2,60;0,57;0,43;0,11;-22,81;;13.950,00;128,31;-4,47;0,26;317.596.500,45
MSRO3;702,50;;2.025,93;298,08;69,70;56,01;37,52;9,45;510,10;514,73;4,63;2,71;191,37;-467,30;-84,03;0,53;14,71;3,44;12,41;0,23;0,77;0,36;9,20;-6,80;;2,36;0,35;7,27;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;-11,55;-50,60;-100,53;0,00;-5,30;-4,95;;0,00;0,00;0,00;0,23;-59,91;-43,37;-66,73;-0,72;1,72;0,43;-19,40;;;-256,50;-153,66;0,00;6.435.840,00
MTIG4;40,00;;-0,26;-0,16;0,11;-11,55;-50,60;-100,53;-0,52;-5,30;-4,95;;0,26;-0,12;-0,16;0,23;-59,91;-43,37;-66,73;-0,72;1,72;0,43;-19,40;;6.800,00;-256,50;-153,66;0,00;6.435.840,00
MTRE3;4,59;6,21;11,12;0,49;0,30;34,35;8,98;6,96;8,62;7,38;-1,24;-0,07;0,77;0,54;-1,51;3,37;4,43;2,71;3,83;0,61;0,38;0,39;57,62;150,70;1.953.558,45;9,32;0,41;5,39;485.506.423,80
MTSA3;70,00;2,79;10,27;1,87;1,31;27,19;12,45;9,22;7,60;5,63;-0,22;-0,05;0,95;2,62;-5,93;2,81;18,18;12,78;15,29;0,70;0,30;1,39;21,69;34,85;21.000,00;37,49;6,82;-0,95;473.387.900,00
MTSA4;39,00;5,50;5,72;1,04;0,73;27,19;12,45;9,22;4,24;5,63;-0,22;-0,05;0,53;1,46;-3,30;2,81;18,18;12,78;15,29;0,70;0,30;1,39;21,69;34,85;89.995,55;37,49;6,82;-0,53;473.387.900,00
MULT3;22,51;2,22;23,38;2,09;1,26;79,14;53,45;40,14;17,56;20,36;2,80;0,33;9,39;26,41;-1,48;1,48;8,92;5,38;7,68;0,60;0,40;0,13;3,03;13,14;124.650.965,94;10,79;0,96;-0,77;13.523.127.296,25
MWET3;16,99;;0,27;-0,71;0,15;16,20;7,43;50,42;1,82;4,48;3,13;;0,14;-2,64;-0,25;0,88;-266,14;54,32;170,36;-0,20;1,21;1,08;14,95;;2.674,50;-23,84;63,46;0,00;25.992.577,89
MWET4;10,45;;0,16;-0,44;0,09;16,20;7,43;50,42;1,12;4,48;3,13;;0,08;-1,62;-0,15;0,88;-266,14;54,32;170,36;-0,20;1,21;1,08;14,95;;35.198,76;-23,84;63,46;0,00;25.992.577,89
MYPK3;16,03;8,76;3,81;0,68;0,18;12,85;9,97;4,35;1,67;4,58;2,91;1,20;0,17;1,40;-0,37;1,34;17,95;4,77;11,76;0,27;0,71;1,09;14,96;97,43;23.774.462,58;23,40;4,20;-0,02;2.464.125.204,03
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;49,30;42,94;14,12;0,00;2,78;2,78;7,16;0,00;0,00;0,00;4,11;84,81;5,22;10,02;0,06;0,77;0,37;32,90;61,23;;40,28;34,16;0,00;0,00
NEMO5;52,97;4,71;1,55;1,32;0,08;49,30;42,94;14,12;0,51;2,78;2,78;7,16;0,22;0,38;-0,11;4,11;84,81;5,22;10,02;0,06;0,77;0,37;32,90;61,23;;40,28;34,16;0,00;0,00
NEMO6;0,00;;0,00;0,00;0,00;49,30;42,94;14,12;0,00;2,78;2,78;7,16;0,00;0,00;0,00;4,11;84,81;5,22;10,02;0,06;0,77;0,37;32,90;61,23;;40,28;34,16;0,00;0,00
NEOE3;16,79;4,77;4,93;0,82;0,23;26,36;19,37;9,24;2,35;6,27;3,92;1,36;0,46;5,32;-0,31;1,20;16,58;4,71;10,96;0,28;0,71;0,51;23,82;68,63;30.675.639,12;20,52;3,40;0,18;20.379.655.793,92
NGRD3;2,05;0,73;40,06;1,07;0,66;65,29;6,06;4,84;32,02;18,22;-13,79;-0,46;1,94;2,12;-1,27;2,88;2,67;1,65;1,55;0,62;0,38;0,34;;;2.826.416,85;1,92;0,05;-1,77;489.257.776,50
NINJ3;3,03;;-3,89;0,53;0,50;91,86;-91,35;-62,19;-2,65;2,40;5,05;-1,02;2,42;0,55;-20,44;14,53;-13,72;-12,80;-20,16;0,93;0,07;0,21;;;963.565,85;5,68;-0,78;-0,01;152.180.577,39
NORD3;9,50;;-7,98;-0,42;3,58;90,27;-33,10;-416,71;-100,49;-161,07;-60,59;;33,27;-1,36;-3,88;0,03;-5,32;-44,83;0,57;-8,43;9,43;0,11;;;6.937,50;-22,37;-1,19;-0,01;62.904.117,00
NRTQ3;0,00;;0,00;0,00;0,00;27,73;14,45;13,65;0,00;0,37;0,37;0,07;0,00;0,00;0,00;3,55;18,29;12,35;14,36;0,68;0,32;0,90;13,67;17,48;;16,00;2,93;0,00;0,00
NTCO3;15,12;0,87;37,28;0,88;0,40;65,01;2,19;1,44;24,51;33,11;8,60;0,31;0,54;45,05;-0,56;1,03;2,35;1,07;-0,57;0,46;0,54;0,75;38,39;13,55;186.551.972,97;17,25;0,41;0,01;20.879.923.055,04
NUTR3;250,00;;4,00;1,30;0,38;17,57;10,37;5,82;2,24;2,65;0,41;0,24;0,23;0,98;-1,14;2,38;32,40;9,47;34,63;0,29;0,71;1,63;33,43;;25.000,00;192,96;62,52;0,02;31.986.000,00
ODER4;857,15;0,15;79,77;24,62;12,05;30,80;21,34;17,71;66,19;67,20;1,01;0,38;14,12;34,80;-41,78;1,95;30,86;15,11;17,73;0,49;0,51;0,85;11,24;22,33;;34,82;10,75;-19,03;9.674.742.907,90
ODPV3;9,50;2,91;12,47;4,44;2,68;61,98;30,51;23,49;9,60;9,00;-0,60;-0,28;2,93;-203,38;-3,80;0,96;35,65;21,52;30,59;0,60;0,39;0,92;6,18;14,93;14.648.330,00;2,14;0,76;1,28;5.400.425.128,50
OFSA3;20,81;2,58;9,32;1,72;0,93;49,19;15,59;12,84;7,68;9,37;1,70;0,38;1,20;2,35;-2,23;3,13;18,44;10,01;13,16;0,54;0,46;0,78;14,66;;295.033,12;12,11;2,23;0,49;1.122.678.814,86
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;0,51;;-0,40;-4,66;0,04;5,33;-19,43;-81,23;-1,65;-16,36;-14,67;;0,32;0,17;-0,11;1,76;-1.177,93;-10,93;-12,63;-0,01;1,01;0,13;-16,61;;48.269.071,06;-0,11;-1,29;0,02;3.444.835.452,18
OIBR4;1,00;;-0,78;-9,13;0,08;5,33;-19,43;-81,23;-3,24;-16,36;-14,67;;0,63;0,33;-0,21;1,76;-1.177,93;-10,93;-12,63;-0,01;1,01;0,13;-16,61;;1.086.709,27;-0,11;-1,29;0,04;3.444.835.452,18
OMGE3;27,57;;17,56;1,34;0,45;30,64;61,55;16,27;4,64;8,72;4,08;1,18;2,86;9,80;-0,54;1,38;7,66;2,55;10,08;0,33;0,67;0,16;55,45;100,39;49.236.324,19;20,50;1,57;0,01;5.521.562.588,85
ONCO3;4,46;;-32,77;1,21;0,35;32,65;6,71;-2,33;11,37;16,30;4,94;0,53;0,76;1,75;-0,59;1,99;-3,69;-1,07;2,07;0,29;0,63;0,46;;;9.927.656,79;3,69;-0,14;0,64;2.209.295.444,58
